date,Real Middle Band,Real Lower Band,Real Upper Band
2018-03-23 14:47,89.5254,89.3609,89.6898
2018-03-23 14:48,89.5044,89.3118,89.697
2018-03-23 14:49,89.4774,89.2461,89.7087
2018-03-23 14:50,89.4474,89.1951,89.6997
2018-03-23 14:51,89.4094,89.1462,89.6726
2018-03-23 14:52,89.3584,89.104,89.6128
2018-03-23 14:53,89.3224,89.1043,89.5405
2018-03-23 14:54,89.2899,89.0787,89.5011
2018-03-23 14:55,89.2609,89.0855,89.4363
2018-03-23 14:56,89.2284,89.0407,89.4161
2018-03-23 14:57,89.193,89.0101,89.3759
2018-03-23 14:58,89.142,88.8909,89.3931
2018-03-23 14:59,89.076,88.6926,89.4594
2018-03-23 15:00,89.0185,88.598,89.439
2018-03-23 15:01,88.9535,88.4801,89.4269
2018-03-23 15:02,88.8875,88.356,89.419
2018-03-23 15:03,88.8145,88.2852,89.3438
2018-03-23 15:04,88.767,88.2854,89.2486
2018-03-23 15:05,88.704,88.302,89.106
2018-03-23 15:06,88.671,88.3461,88.9959
2018-03-23 15:07,88.621,88.4021,88.8399
2018-03-23 15:08,88.579,88.3844,88.7736
2018-03-23 15:09,88.562,88.3554,88.7686
2018-03-23 15:10,88.5305,88.3186,88.7424
2018-03-23 15:11,88.517,88.2998,88.7342
2018-03-23 15:12,88.508,88.2783,88.7377
2018-03-23 15:13,88.519,88.2833,88.7547
2018-03-23 15:14,88.522,88.2776,88.7664
2018-03-23 15:15,88.533,88.2733,88.7927
2018-03-23 15:16,88.5385,88.2603,88.8167
2018-03-23 15:17,88.5715,88.2294,88.9136
2018-03-23 15:18,88.6085,88.26,88.957
2018-03-23 15:19,88.6355,88.2987,88.9723
2018-03-23 15:20,88.6695,88.377,88.962
2018-03-23 15:21,88.6875,88.4356,88.9394
2018-03-23 15:22,88.7255,88.5674,88.8836
2018-03-23 15:23,88.7365,88.6011,88.8719
2018-03-23 15:24,88.719,88.5371,88.9009
2018-03-23 15:25,88.695,88.4435,88.9464
2018-03-23 15:26,88.6635,88.3896,88.9373
2018-03-23 15:27,88.6265,88.3752,88.8778
2018-03-23 15:28,88.5955,88.3563,88.8346
2018-03-23 15:29,88.5715,88.339,88.8039
2018-03-23 15:30,88.5422,88.3183,88.7661
2018-03-23 15:31,88.5097,88.2466,88.7728
2018-03-23 15:32,88.4577,88.2163,88.6991
2018-03-23 15:33,88.4127,88.2119,88.6135
2018-03-23 15:34,88.3862,88.1869,88.5854
2018-03-23 15:35,88.3732,88.1702,88.5762
2018-03-23 15:36,88.3467,88.1347,88.5586
2018-03-23 15:37,88.3147,88.1084,88.5209
2018-03-23 15:38,88.2817,88.0865,88.4769
2018-03-23 15:39,88.2477,88.0871,88.4082
2018-03-23 15:40,88.236,88.1179,88.3541
2018-03-23 15:41,88.2309,88.1183,88.3435
2018-03-23 15:42,88.2239,88.1083,88.3395
2018-03-23 15:43,88.2114,88.0874,88.3354
2018-03-23 15:44,88.1894,88.0394,88.3394
2018-03-23 15:45,88.1684,88.0277,88.3091
2018-03-23 15:46,88.1494,87.9867,88.3121
2018-03-23 15:47,88.1239,87.915,88.3328
2018-03-23 15:48,88.1029,87.8681,88.3377
2018-03-23 15:49,88.0809,87.824,88.3378
2018-03-23 15:50,88.0179,87.7122,88.3236
2018-03-23 15:51,87.9385,87.5143,88.3627
2018-03-23 15:52,87.8665,87.3896,88.3434
2018-03-23 15:53,87.796,87.2911,88.3009
2018-03-23 15:54,87.724,87.1806,88.2674
2018-03-23 15:55,87.649,87.1216,88.1764
2018-03-23 15:56,87.603,87.1363,88.0697
2018-03-23 15:57,87.5545,87.1331,87.9759
2018-03-23 15:58,87.5115,87.1776,87.8454
2018-03-23 15:59,87.4545,87.2491,87.6599
2018-03-23 16:00,87.4045,87.1995,87.6095
2018-03-26 09:30,87.724,85.7694,89.6786
2018-03-26 09:31,88.051,85.4092,90.6928
2018-03-26 09:32,88.412,85.2692,91.5548
2018-03-26 09:33,88.806,85.3339,92.2781
2018-03-26 09:34,89.227,85.553,92.901
2018-03-26 09:35,89.6647,85.8492,93.4801
2018-03-26 09:36,90.0816,86.4216,93.7417
2018-03-26 09:37,90.5076,87.1663,93.849
2018-03-26 09:38,90.9361,88.2998,93.5725
2018-03-26 09:39,91.4111,90.5169,92.3054
2018-03-26 09:40,91.5641,90.7284,92.3999
2018-03-26 09:41,91.7101,91.009,92.4113
2018-03-26 09:42,91.8212,91.238,92.4043
2018-03-26 09:43,91.9276,91.3997,92.4556
2018-03-26 09:44,91.9986,91.5029,92.4943
2018-03-26 09:45,92.0115,91.5162,92.5067
2018-03-26 09:46,92.052,91.6345,92.4694
2018-03-26 09:47,92.0805,91.7074,92.4536
2018-03-26 09:48,92.13,91.9041,92.3558
2018-03-26 09:49,92.159,91.9722,92.3458
2018-03-26 09:50,92.153,91.9642,92.3418
2018-03-26 09:51,92.1315,91.9172,92.3458
2018-03-26 09:52,92.1155,91.8858,92.3452
2018-03-26 09:53,92.099,91.9156,92.2824
2018-03-26 09:54,92.0905,91.9315,92.2495
2018-03-26 09:55,92.123,91.8849,92.361
2018-03-26 09:56,92.1465,91.9093,92.3836
2018-03-26 09:57,92.171,91.9262,92.4158
2018-03-26 09:58,92.184,91.9355,92.4325
2018-03-26 09:59,92.192,91.9344,92.4496
2018-03-26 10:00,92.202,91.9502,92.4538
2018-03-26 10:01,92.2475,92.0123,92.4827
2018-03-26 10:02,92.288,92.1121,92.4639
2018-03-26 10:03,92.3135,92.1395,92.4875
2018-03-26 10:04,92.3375,92.1812,92.4937
2018-03-26 10:05,92.339,92.1805,92.4975
2018-03-26 10:06,92.333,92.1578,92.5082
2018-03-26 10:07,92.321,92.1234,92.5186
2018-03-26 10:08,92.302,92.0544,92.5496
2018-03-26 10:09,92.3005,92.0527,92.5483
2018-03-26 10:10,92.301,92.0538,92.5481
2018-03-26 10:11,92.273,92.0272,92.5187
2018-03-26 10:12,92.243,91.991,92.495
2018-03-26 10:13,92.2185,91.9961,92.4408
2018-03-26 10:14,92.206,92.0178,92.3942
2018-03-26 10:15,92.1855,92.0517,92.3193
2018-03-26 10:16,92.1905,92.0527,92.3282
2018-03-26 10:17,92.2045,92.0468,92.3622
2018-03-26 10:18,92.2235,92.0915,92.3555
2018-03-26 10:19,92.229,92.0833,92.3746
2018-03-26 10:20,92.2555,92.0468,92.4641
2018-03-26 10:21,92.286,92.0595,92.5125
2018-03-26 10:22,92.3475,92.0417,92.6532
2018-03-26 10:23,92.396,92.0596,92.7324
2018-03-26 10:24,92.43,92.0751,92.7849
2018-03-26 10:25,92.4536,92.1333,92.7738
2018-03-26 10:26,92.4689,92.1776,92.7602
2018-03-26 10:27,92.4634,92.1591,92.7676
2018-03-26 10:28,92.4734,92.1907,92.756
2018-03-26 10:29,92.4664,92.1679,92.7648
2018-03-26 10:30,92.4304,92.0673,92.7934
2018-03-26 10:31,92.3849,91.9406,92.8291
2018-03-26 10:32,92.3139,91.8732,92.7545
2018-03-26 10:33,92.2719,91.8981,92.6456
2018-03-26 10:34,92.2309,91.9432,92.5185
2018-03-26 10:35,92.2083,91.9551,92.4615
2018-03-26 10:36,92.176,91.9438,92.4082
2018-03-26 10:37,92.1605,91.9335,92.3875
2018-03-26 10:38,92.1385,91.9545,92.3225
2018-03-26 10:39,92.116,91.9474,92.2846
2018-03-26 10:40,92.113,91.9438,92.2823
2018-03-26 10:41,92.118,91.9598,92.2762
2018-03-26 10:42,92.133,91.9953,92.2707
2018-03-26 10:43,92.1305,92.0004,92.2606
2018-03-26 10:44,92.1485,91.9448,92.3522
2018-03-26 10:45,92.1495,91.9445,92.3545
2018-03-26 10:46,92.1625,91.9629,92.3621
2018-03-26 10:47,92.1685,91.972,92.365
2018-03-26 10:48,92.1651,91.9655,92.3646
2018-03-26 10:49,92.1676,91.9736,92.3616
2018-03-26 10:50,92.1776,91.9904,92.3647
2018-03-26 10:51,92.1886,92.0207,92.3564
2018-03-26 10:52,92.1896,92.0226,92.3566
2018-03-26 10:53,92.187,92.0211,92.3528
2018-03-26 10:54,92.162,92.076,92.2479
2018-03-26 10:55,92.1585,92.0797,92.2373
2018-03-26 10:56,92.1635,92.0698,92.2572
2018-03-26 10:57,92.1765,92.0519,92.3011
2018-03-26 10:58,92.2019,92.0457,92.3582
2018-03-26 10:59,92.2284,92.0811,92.3758
2018-03-26 11:00,92.2344,92.0889,92.3799
2018-03-26 11:01,92.2399,92.1022,92.3777
2018-03-26 11:02,92.2449,92.1158,92.3741
2018-03-26 11:03,92.236,92.0838,92.3882
2018-03-26 11:04,92.245,92.104,92.386
2018-03-26 11:05,92.2461,92.1067,92.3855
2018-03-26 11:06,92.2281,92.0534,92.4028
2018-03-26 11:07,92.1941,91.9648,92.4234
2018-03-26 11:08,92.1551,91.9194,92.3908
2018-03-26 11:09,92.1116,91.8645,92.3587
2018-03-26 11:10,92.0686,91.7857,92.3514
2018-03-26 11:11,92.0311,91.7366,92.3255
2018-03-26 11:12,92.0005,91.7237,92.2773
2018-03-26 11:13,91.992,91.7234,92.2605
2018-03-26 11:14,91.9565,91.7396,92.1733
2018-03-26 11:15,91.9169,91.7505,92.0833
2018-03-26 11:16,91.8849,91.7257,92.0441
2018-03-26 11:17,91.8539,91.6506,92.0572
2018-03-26 11:18,91.8124,91.558,92.0668
2018-03-26 11:19,91.7734,91.4698,92.077
2018-03-26 11:20,91.7334,91.3662,92.1006
2018-03-26 11:21,91.6999,91.3169,92.0829
2018-03-26 11:22,91.6585,91.2833,92.0338
2018-03-26 11:23,91.6265,91.3348,91.9183
2018-03-26 11:24,91.6193,91.3509,91.8877
2018-03-26 11:25,91.6193,91.3509,91.8877
2018-03-26 11:26,91.6133,91.3543,91.8722
2018-03-26 11:27,91.6293,91.3447,91.9138
2018-03-26 11:28,91.6587,91.3509,91.9666
2018-03-26 11:29,91.6867,91.3873,91.9862
2018-03-26 11:30,91.7202,91.4782,91.9623
2018-03-26 11:31,91.7507,91.5518,91.9497
2018-03-26 11:32,91.7827,91.6844,91.8811
2018-03-26 11:33,91.8037,91.6958,91.9117
2018-03-26 11:34,91.819,91.6738,91.9642
2018-03-26 11:35,91.826,91.6784,91.9736
2018-03-26 11:36,91.846,91.7259,91.9661
2018-03-26 11:37,91.836,91.6914,91.9806
2018-03-26 11:38,91.827,91.6759,91.9781
2018-03-26 11:39,91.826,91.6738,91.9782
2018-03-26 11:40,91.83,91.6835,91.9765
2018-03-26 11:41,91.8435,91.6826,92.0045
2018-03-26 11:42,91.8585,91.6854,92.0317
2018-03-26 11:43,91.8595,91.6851,92.0339
2018-03-26 11:44,91.857,91.6881,92.026
2018-03-26 11:45,91.86,91.6893,92.0308
2018-03-26 11:46,91.857,91.6874,92.0267
2018-03-26 11:47,91.873,91.7346,92.0115
2018-03-26 11:48,91.8895,91.771,92.008
2018-03-26 11:49,91.9015,91.8082,91.9949
2018-03-26 11:50,91.909,91.8431,91.975
2018-03-26 11:51,91.9055,91.8441,91.9669
2018-03-26 11:52,91.9115,91.8239,91.9991
2018-03-26 11:53,91.9355,91.7621,92.1088
2018-03-26 11:54,91.9515,91.7519,92.1511
2018-03-26 11:55,91.968,91.761,92.175
2018-03-26 11:56,91.9841,91.7885,92.1797
2018-03-26 11:57,91.9886,91.8018,92.1754
2018-03-26 11:58,91.9866,91.7967,92.1765
2018-03-26 11:59,91.9861,91.7953,92.1769
2018-03-26 12:00,91.9886,91.8034,92.1738
2018-03-26 12:01,91.9766,91.7597,92.1935
2018-03-26 12:02,91.9421,91.663,92.2212
2018-03-26 12:03,91.9041,91.6519,92.1564
2018-03-26 12:04,91.8571,91.5935,92.1207
2018-03-26 12:05,91.8066,91.5285,92.0847
2018-03-26 12:06,91.7685,91.5151,92.022
2018-03-26 12:07,91.745,91.5072,91.9829
2018-03-26 12:08,91.7185,91.4996,91.9375
2018-03-26 12:09,91.7045,91.5168,91.8922
2018-03-26 12:10,91.7075,91.5072,91.9078
2018-03-26 12:11,91.7255,91.4732,91.9778
2018-03-26 12:12,91.7525,91.4714,92.0336
2018-03-26 12:13,91.767,91.4674,92.0666
2018-03-26 12:14,91.813,91.4731,92.1529
2018-03-26 12:15,91.866,91.5353,92.1967
2018-03-26 12:16,91.91,91.5945,92.2255
2018-03-26 12:17,91.9485,91.6621,92.2349
2018-03-26 12:18,91.992,91.7851,92.1989
2018-03-26 12:19,92.0225,91.8866,92.1584
2018-03-26 12:20,92.039,91.9149,92.1631
2018-03-26 12:21,92.052,91.9324,92.1716
2018-03-26 12:22,92.0815,91.9387,92.2243
2018-03-26 12:23,92.108,91.9963,92.2197
2018-03-26 12:24,92.1195,91.9946,92.2444
2018-03-26 12:25,92.1355,91.9905,92.2805
2018-03-26 12:26,92.1636,91.9715,92.3556
2018-03-26 12:27,92.1956,91.9752,92.4159
2018-03-26 12:28,92.2301,91.989,92.4711
2018-03-26 12:29,92.2656,92.0306,92.5005
2018-03-26 12:30,92.2946,92.083,92.5061
2018-03-26 12:31,92.321,92.1514,92.4907
2018-03-26 12:32,92.326,92.1635,92.4886
2018-03-26 12:33,92.3306,92.1813,92.4798
2018-03-26 12:34,92.338,92.2086,92.4675
2018-03-26 12:35,92.344,92.2265,92.4616
2018-03-26 12:36,92.353,92.2193,92.4867
2018-03-26 12:37,92.3555,92.2186,92.4924
2018-03-26 12:38,92.35,92.2196,92.4804
2018-03-26 12:39,92.3365,92.2079,92.4651
2018-03-26 12:40,92.3235,92.189,92.458
2018-03-26 12:41,92.315,92.1813,92.4487
2018-03-26 12:42,92.322,92.1869,92.4571
2018-03-26 12:43,92.3335,92.211,92.456
2018-03-26 12:44,92.3365,92.218,92.455
2018-03-26 12:45,92.3375,92.2198,92.4552
2018-03-26 12:46,92.3235,92.2323,92.4147
2018-03-26 12:47,92.309,92.2325,92.3855
2018-03-26 12:48,92.2975,92.2236,92.3714
2018-03-26 12:49,92.291,92.2021,92.3799
2018-03-26 12:50,92.2885,92.1939,92.3831
2018-03-26 12:51,92.288,92.1932,92.3828
2018-03-26 12:52,92.283,92.1993,92.3667
2018-03-26 12:53,92.2769,92.2057,92.3481
2018-03-26 12:54,92.2759,92.2063,92.3455
2018-03-26 12:55,92.2699,92.2065,92.3333
2018-03-26 12:56,92.2629,92.2034,92.3224
2018-03-26 12:57,92.2664,92.2028,92.33
2018-03-26 12:58,92.2754,92.1994,92.3514
2018-03-26 12:59,92.296,92.1907,92.4012
2018-03-26 13:00,92.3125,92.2052,92.4197
2018-03-26 13:01,92.3335,92.1882,92.4787
2018-03-26 13:02,92.3515,92.1801,92.5228
2018-03-26 13:03,92.3621,92.1944,92.5298
2018-03-26 13:04,92.3691,92.2066,92.5316
2018-03-26 13:05,92.3821,92.2367,92.5275
2018-03-26 13:06,92.3921,92.2764,92.5077
2018-03-26 13:07,92.3981,92.2968,92.4993
2018-03-26 13:08,92.4116,92.3089,92.5143
2018-03-26 13:09,92.4155,92.3088,92.5222
2018-03-26 13:10,92.4325,92.2971,92.5679
2018-03-26 13:11,92.447,92.2682,92.6258
2018-03-26 13:12,92.461,92.2516,92.6704
2018-03-26 13:13,92.4895,92.2486,92.7304
2018-03-26 13:14,92.5295,92.2513,92.8077
2018-03-26 13:15,92.579,92.2468,92.9112
2018-03-26 13:16,92.64,92.2826,92.9974
2018-03-26 13:17,92.7035,92.3421,93.0649
2018-03-26 13:18,92.7505,92.398,93.103
2018-03-26 13:19,92.808,92.4769,93.1391
2018-03-26 13:20,92.8565,92.5433,93.1697
2018-03-26 13:21,92.91,92.5872,93.2328
2018-03-26 13:22,92.967,92.6613,93.2727
2018-03-26 13:23,93.0075,92.7635,93.2515
2018-03-26 13:24,93.028,92.839,93.217
2018-03-26 13:25,93.035,92.8634,93.2066
2018-03-26 13:26,93.036,92.8662,93.2058
2018-03-26 13:27,93.021,92.8165,93.2255
2018-03-26 13:28,93.0215,92.8177,93.2253
2018-03-26 13:29,93.01,92.7977,93.2223
2018-03-26 13:30,92.998,92.7815,93.2145
2018-03-26 13:31,92.9705,92.7772,93.1638
2018-03-26 13:32,92.9325,92.7926,93.0724
2018-03-26 13:33,92.907,92.798,93.016
2018-03-26 13:34,92.8805,92.7297,93.0313
2018-03-26 13:35,92.853,92.6697,93.0363
2018-03-26 13:36,92.8275,92.6401,93.015
2018-03-26 13:37,92.817,92.6231,93.011
2018-03-26 13:38,92.807,92.6321,92.982
2018-03-26 13:39,92.793,92.6349,92.9512
2018-03-26 13:40,92.783,92.6487,92.9174
2018-03-26 13:41,92.7805,92.6536,92.9075
2018-03-26 13:42,92.7945,92.6284,92.9607
2018-03-26 13:43,92.809,92.6108,93.0072
2018-03-26 13:44,92.8235,92.6355,93.0116
2018-03-26 13:45,92.8289,92.655,93.0028
2018-03-26 13:46,92.8348,92.6747,92.995
2018-03-26 13:47,92.8308,92.6598,93.0019
2018-03-26 13:48,92.8198,92.6412,92.9985
2018-03-26 13:49,92.8163,92.6334,92.9993
2018-03-26 13:50,92.8038,92.6083,92.9994
2018-03-26 13:51,92.7938,92.6016,92.9861
2018-03-26 13:52,92.7658,92.5987,92.933
2018-03-26 13:53,92.7213,92.5639,92.8788
2018-03-26 13:54,92.6888,92.5213,92.8564
2018-03-26 13:55,92.668,92.4776,92.8584
2018-03-26 13:56,92.6415,92.4391,92.8439
2018-03-26 13:57,92.6265,92.4214,92.8316
2018-03-26 13:58,92.602,92.3985,92.8055
2018-03-26 13:59,92.5725,92.375,92.77
2018-03-26 14:00,92.551,92.3674,92.7346
2018-03-26 14:01,92.5165,92.3842,92.6488
2018-03-26 14:02,92.496,92.4198,92.5723
2018-03-26 14:03,92.4957,92.42,92.5714
2018-03-26 14:04,92.5059,92.3949,92.6169
2018-03-26 14:05,92.5074,92.395,92.6198
2018-03-26 14:06,92.5004,92.3787,92.6221
2018-03-26 14:07,92.4914,92.3724,92.6104
2018-03-26 14:08,92.4914,92.3724,92.6104
2018-03-26 14:09,92.5054,92.3767,92.6342
2018-03-26 14:10,92.5129,92.3811,92.6448
2018-03-26 14:11,92.5389,92.3893,92.6885
2018-03-26 14:12,92.5574,92.3985,92.7163
2018-03-26 14:13,92.5677,92.4048,92.7307
2018-03-26 14:14,92.5695,92.4035,92.7355
2018-03-26 14:15,92.5795,92.4098,92.7492
2018-03-26 14:16,92.6025,92.4599,92.7451
2018-03-26 14:17,92.6255,92.5107,92.7403
2018-03-26 14:18,92.6486,92.5577,92.7395
2018-03-26 14:19,92.6696,92.55,92.7892
2018-03-26 14:20,92.7006,92.5533,92.848
2018-03-26 14:21,92.7316,92.5053,92.9579
2018-03-26 14:22,92.7726,92.4756,93.0696
2018-03-26 14:23,92.8166,92.4884,93.1448
2018-03-26 14:24,92.8556,92.5232,93.188
2018-03-26 14:25,92.8856,92.5837,93.1875
2018-03-26 14:26,92.9166,92.6524,93.1808
2018-03-26 14:27,92.9441,92.7269,93.1613
2018-03-26 14:28,92.979,92.8054,93.1526
2018-03-26 14:29,93.015,92.8561,93.1739
2018-03-26 14:30,93.055,92.8641,93.2459
2018-03-26 14:31,93.08,92.8657,93.2943
2018-03-26 14:32,93.104,92.8495,93.3585
2018-03-26 14:33,93.12,92.8561,93.3839
2018-03-26 14:34,93.137,92.874,93.4
2018-03-26 14:35,93.1673,92.934,93.4007
2018-03-26 14:36,93.2048,92.9906,93.4191
2018-03-26 14:37,93.2323,93.0897,93.375
2018-03-26 14:38,93.2618,93.1412,93.3825
2018-03-26 14:39,93.2768,93.1748,93.3789
2018-03-26 14:40,93.2708,93.1611,93.3806
2018-03-26 14:41,93.2713,93.1621,93.3806
2018-03-26 14:42,93.2624,93.1528,93.3721
2018-03-26 14:43,93.2649,93.1572,93.3727
2018-03-26 14:44,93.2669,93.1627,93.3712
2018-03-26 14:45,93.2626,93.1514,93.3738
2018-03-26 14:46,93.2461,93.1398,93.3524
2018-03-26 14:47,93.2331,93.0989,93.3673
2018-03-26 14:48,93.2021,93.0655,93.3387
2018-03-26 14:49,93.1741,93.0234,93.3248
2018-03-26 14:50,93.1598,92.9988,93.3209
2018-03-26 14:51,93.1523,93.0012,93.3035
2018-03-26 14:52,93.1447,93.0007,93.2888
2018-03-26 14:53,93.1387,93.0093,93.2682
2018-03-26 14:54,93.1492,92.9808,93.3177
2018-03-26 14:55,93.1642,92.9579,93.3706
2018-03-26 14:56,93.1802,92.9483,93.4122
2018-03-26 14:57,93.1992,92.9623,93.4362
2018-03-26 14:58,93.2237,92.9992,93.4483
2018-03-26 14:59,93.2477,93.0634,93.432
2018-03-26 15:00,93.257,93.103,93.411
2018-03-26 15:01,93.2624,93.1174,93.4073
2018-03-26 15:02,93.2764,93.1542,93.3985
2018-03-26 15:03,93.2854,93.176,93.3948
2018-03-26 15:04,93.2839,93.1768,93.3909
2018-03-26 15:05,93.2789,93.1803,93.3774
2018-03-26 15:06,93.2794,93.1795,93.3792
2018-03-26 15:07,93.2869,93.1719,93.4019
2018-03-26 15:08,93.3004,93.1529,93.4479
2018-03-26 15:09,93.3184,93.148,93.4888
2018-03-26 15:10,93.3534,93.1837,93.5231
2018-03-26 15:11,93.375,93.2226,93.5274
2018-03-26 15:12,93.3965,93.2404,93.5526
2018-03-26 15:13,93.415,93.2729,93.5571
2018-03-26 15:14,93.4325,93.2986,93.5664
2018-03-26 15:15,93.4525,93.347,93.558
2018-03-26 15:16,93.466,93.388,93.5439
2018-03-26 15:17,93.4781,93.4277,93.5285
2018-03-26 15:18,93.4881,93.4325,93.5437
2018-03-26 15:19,93.5036,93.4199,93.5874
2018-03-26 15:20,93.5116,93.413,93.6102
2018-03-26 15:21,93.5276,93.4287,93.6265
2018-03-26 15:22,93.5316,93.4343,93.6289
2018-03-26 15:23,93.5396,93.4511,93.6281
2018-03-26 15:24,93.5451,93.4617,93.6285
2018-03-26 15:25,93.5451,93.4617,93.6285
2018-03-26 15:26,93.5436,93.4552,93.632
2018-03-26 15:27,93.5415,93.4478,93.6352
2018-03-26 15:28,93.5395,93.4449,93.6341
2018-03-26 15:29,93.539,93.4457,93.6322
2018-03-26 15:30,93.54,93.4444,93.6356
2018-03-26 15:31,93.5395,93.4451,93.6339
2018-03-26 15:32,93.5455,93.4444,93.6466
2018-03-26 15:33,93.5595,93.4261,93.6929
2018-03-26 15:34,93.5655,93.429,93.702
2018-03-26 15:35,93.5835,93.4391,93.7279
2018-03-26 15:36,93.6,93.4774,93.7226
2018-03-26 15:37,93.6125,93.5223,93.7027
2018-03-26 15:38,93.6255,93.5576,93.6934
2018-03-26 15:39,93.6332,93.5612,93.7053
2018-03-26 15:40,93.6442,93.5629,93.7256
2018-03-26 15:41,93.6612,93.5596,93.7629
2018-03-26 15:42,93.6752,93.5727,93.7778
2018-03-26 15:43,93.6777,93.5727,93.7828
2018-03-26 15:44,93.6862,93.5912,93.7813
2018-03-26 15:45,93.6942,93.5897,93.7988
2018-03-26 15:46,93.7132,93.5942,93.8323
2018-03-26 15:47,93.7402,93.6139,93.8666
2018-03-26 15:48,93.7712,93.6034,93.9391
2018-03-26 15:49,93.797,93.6161,93.9779
2018-03-26 15:50,93.8145,93.6368,93.9922
2018-03-26 15:51,93.809,93.6224,93.9956
2018-03-26 15:52,93.8075,93.6184,93.9966
2018-03-26 15:53,93.803,93.6035,94.0025
2018-03-26 15:54,93.813,93.6265,93.9995
2018-03-26 15:55,93.817,93.6336,94.0004
2018-03-26 15:56,93.817,93.6336,94.0004
2018-03-26 15:57,93.817,93.6336,94.0004
2018-03-26 15:58,93.8127,93.6413,93.984
2018-03-26 15:59,93.8042,93.6504,93.9579
2018-03-26 16:00,93.7937,93.6494,93.9379
2018-03-27 09:30,93.9167,93.2216,94.6117
2018-03-27 09:31,94.0372,93.131,94.9433
2018-03-27 09:32,94.1492,93.1777,95.1206
2018-03-27 09:33,94.2612,93.2229,95.2994
2018-03-27 09:34,94.3612,93.3272,95.3951
2018-03-27 09:35,94.4752,93.4537,95.4966
2018-03-27 09:36,94.5902,93.609,95.5713
2018-03-27 09:37,94.7015,93.802,95.601
2018-03-27 09:38,94.8015,94.103,95.5
2018-03-27 09:39,94.9025,94.7301,95.0749
2018-03-27 09:40,94.8785,94.6706,95.0864
2018-03-27 09:41,94.8345,94.5266,95.1424
2018-03-27 09:42,94.825,94.5065,95.1435
2018-03-27 09:43,94.7885,94.4376,95.1394
2018-03-27 09:44,94.7755,94.4177,95.1333
2018-03-27 09:45,94.7295,94.3603,95.0987
2018-03-27 09:46,94.6768,94.3394,95.0141
2018-03-27 09:47,94.6168,94.345,94.8886
2018-03-27 09:48,94.5818,94.3523,94.8113
2018-03-27 09:49,94.5378,94.3163,94.7593
2018-03-27 09:50,94.5108,94.3101,94.7115
2018-03-27 09:51,94.5268,94.3104,94.7432
2018-03-27 09:52,94.5123,94.3255,94.6991
2018-03-27 09:53,94.5033,94.3159,94.6906
2018-03-27 09:54,94.4643,94.2698,94.6588
2018-03-27 09:55,94.4413,94.217,94.6656
2018-03-27 09:56,94.44,94.2168,94.6632
2018-03-27 09:57,94.448,94.2211,94.6749
2018-03-27 09:58,94.4605,94.2108,94.7102
2018-03-27 09:59,94.4885,94.232,94.745
2018-03-27 10:00,94.511,94.2399,94.7821
2018-03-27 10:01,94.5055,94.2438,94.7672
2018-03-27 10:02,94.5025,94.2423,94.7627
2018-03-27 10:03,94.514,94.2521,94.7759
2018-03-27 10:04,94.551,94.3306,94.7714
2018-03-27 10:05,94.599,94.4453,94.7527
2018-03-27 10:06,94.6335,94.4501,94.8169
2018-03-27 10:07,94.6471,94.4832,94.811
2018-03-27 10:08,94.6471,94.4832,94.811
2018-03-27 10:09,94.6431,94.4758,94.8104
2018-03-27 10:10,94.6256,94.4323,94.8189
2018-03-27 10:11,94.5951,94.3152,94.875
2018-03-27 10:12,94.5561,94.1605,94.9517
2018-03-27 10:13,94.5116,94.0414,94.9818
2018-03-27 10:14,94.4591,93.9471,94.9711
2018-03-27 10:15,94.3971,93.8909,94.9033
2018-03-27 10:16,94.3196,93.8644,94.7747
2018-03-27 10:17,94.263,93.845,94.6809
2018-03-27 10:18,94.2055,93.8489,94.5621
2018-03-27 10:19,94.1565,93.9057,94.4072
2018-03-27 10:20,94.117,93.9871,94.2469
2018-03-27 10:21,94.099,94.0389,94.1591
2018-03-27 10:22,94.089,94.0202,94.1578
2018-03-27 10:23,94.092,94.0143,94.1697
2018-03-27 10:24,94.0855,94.009,94.162
2018-03-27 10:25,94.0725,93.987,94.158
2018-03-27 10:26,94.077,93.992,94.162
2018-03-27 10:27,94.078,93.9927,94.1633
2018-03-27 10:28,94.087,93.9965,94.1775
2018-03-27 10:29,94.101,93.9718,94.2302
2018-03-27 10:30,94.1095,93.9746,94.2444
2018-03-27 10:31,94.1005,93.9553,94.2457
2018-03-27 10:32,94.1095,93.9719,94.2471
2018-03-27 10:33,94.0835,93.9025,94.2645
2018-03-27 10:34,94.0675,93.8554,94.2796
2018-03-27 10:35,94.06,93.8341,94.286
2018-03-27 10:36,94.0395,93.7937,94.2854
2018-03-27 10:37,94.0205,93.7641,94.277
2018-03-27 10:38,94.001,93.7544,94.2476
2018-03-27 10:39,93.9775,93.7884,94.1667
2018-03-27 10:40,93.9615,93.8189,94.1042
2018-03-27 10:41,93.9574,93.8194,94.0954
2018-03-27 10:42,93.9589,93.8138,94.104
2018-03-27 10:43,93.9874,93.7954,94.1794
2018-03-27 10:44,94.0235,93.7817,94.2653
2018-03-27 10:45,94.062,93.7765,94.3475
2018-03-27 10:46,94.094,93.8213,94.3667
2018-03-27 10:47,94.1258,93.8779,94.3737
2018-03-27 10:48,94.1509,93.9322,94.3696
2018-03-27 10:49,94.1684,93.9724,94.3644
2018-03-27 10:50,94.1754,93.9985,94.3524
2018-03-27 10:51,94.1975,94.0785,94.3166
